date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:16:08	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:08%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JsonUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JsonUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:08	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:08%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-avro.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-avro.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:08	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:08%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AvroFileFormat.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AvroFileFormat.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:09	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:08%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AvroOptions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-AvroOptions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:09	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:09%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Expression-CatalystDataToAvro.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Expression-CatalystDataToAvro.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:09	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:09%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Expression-AvroDataToCatalyst.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-Expression-AvroDataToCatalyst.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:09	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:09%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-jdbc.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-jdbc.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:10	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:10%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JDBCOptions.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JDBCOptions.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:10	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:10%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JdbcRelationProvider.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JdbcRelationProvider.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:11	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:10%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JDBCRelation.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JDBCRelation.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:11	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:11%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JDBCRDD.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JDBCRDD.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:11	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:11%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JdbcDialect.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JdbcDialect.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:11	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:11%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JdbcUtils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-JdbcUtils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:12	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:12%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-console.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-console.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:12	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:12%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ConsoleSinkProvider.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ConsoleSinkProvider.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:13	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:13%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceV2.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceV2.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:13	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:13%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ReadSupport.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-ReadSupport.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:13	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:13%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-WriteSupport.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-WriteSupport.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:13	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:13%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceReader.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceReader.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:14	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:14%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsPushDownFilters.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsPushDownFilters.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:14	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:14%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsPushDownRequiredColumns.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsPushDownRequiredColumns.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:14	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:14%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsReportPartitioning.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsReportPartitioning.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:15	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:15%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsReportStatistics.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsReportStatistics.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:15	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:15%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsScanColumnarBatch.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SupportsScanColumnarBatch.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:15	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:15%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceWriter.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceWriter.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:16	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:16%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SessionConfigSupport.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SessionConfigSupport.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:16	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:16%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InputPartition.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InputPartition.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:17	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:17%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InputPartitionReader.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InputPartitionReader.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:17	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:17%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataWriter.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataWriter.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:17	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:17%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataWriterFactory.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataWriterFactory.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:18	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:18%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InternalRowDataWriterFactory.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-InternalRowDataWriterFactory.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:18	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:18%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceV2StringFormat.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceV2StringFormat.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:18	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:18%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceRDD.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceRDD.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:18	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:18%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceRDDPartition.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceRDDPartition.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataWritingSparkTask.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataWritingSparkTask.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:19	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceV2Utils.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceV2Utils.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:19%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSource.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSource.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-datasource-custom-formats.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-datasource-custom-formats.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CreatableRelationProvider.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CreatableRelationProvider.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:20	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:20%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceRegister.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-DataSourceRegister.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-RelationProvider.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-RelationProvider.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SchemaRelationProvider.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-SchemaRelationProvider.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:21	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:21%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-BaseRelation.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-BaseRelation.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-FileRelation.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-FileRelation.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
11:16:22	3819/3819	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Mon,%2023%20May%202022%2015:16:22%20GMT	https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystScan.html	C:/g/httrack/spark-sql-hive/Spark-Sql-Internals/jaceklaskowski.gitbooks.io/mastering-spark-sql/content/spark-sql-CatalystScan.html	(from https://jaceklaskowski.gitbooks.io/mastering-spark-sql/content/)
